,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
983,983,data/B_OriginalImg/NI/Strong/P004/Happiness/004.jpeg,6209,oulucasia,nir,004.jpeg,oulucasia-P004-Happiness-004.jpg,P004,Happiness,jpeg,cauca,1.0,0.6969494944284258,0.113633069743765,Happy,,,,jpg,train
984,984,data/B_OriginalImg/NI/Strong/P004/Happiness/003.jpeg,6210,oulucasia,nir,003.jpeg,oulucasia-P004-Happiness-003.jpg,P004,Happiness,jpeg,cauca,0.0,0.6021301288975158,0.0981733905811167,Neutral,,,,jpg,train
985,985,data/B_OriginalImg/NI/Strong/P004/Sadness/011.jpeg,6211,oulucasia,nir,011.jpeg,oulucasia-P004-Sadness-011.jpg,P004,Sadness,jpeg,cauca,2.0,-0.8276704861519746,-0.3941288029295117,Sad,,,,jpg,train
986,986,data/B_OriginalImg/NI/Strong/P004/Sadness/003.jpeg,6212,oulucasia,nir,003.jpeg,oulucasia-P004-Sadness-003.jpg,P004,Sadness,jpeg,cauca,0.0,-0.5743686765458561,-0.2735088935932648,Neutral,,,,jpg,train
987,987,data/B_OriginalImg/NI/Strong/P004/Sadness/006.jpeg,6213,oulucasia,nir,006.jpeg,oulucasia-P004-Sadness-006.jpg,P004,Sadness,jpeg,cauca,2.0,-0.756,-0.36,Sad,,,,jpg,train
988,988,data/B_OriginalImg/NI/Strong/P004/Surprise/010.jpeg,6214,oulucasia,nir,010.jpeg,oulucasia-P004-Surprise-010.jpg,P004,Surprise,jpeg,cauca,3.0,0.2860752334991616,0.8105464949142913,Surprise,,,,jpg,train
989,989,data/B_OriginalImg/NI/Strong/P004/Surprise/015.jpeg,6215,oulucasia,nir,015.jpeg,oulucasia-P004-Surprise-015.jpg,P004,Surprise,jpeg,cauca,3.0,0.297,0.8415,Surprise,,,,jpg,train
990,990,data/B_OriginalImg/NI/Strong/P004/Surprise/014.jpeg,6216,oulucasia,nir,014.jpeg,oulucasia-P004-Surprise-014.jpg,P004,Surprise,jpeg,cauca,3.0,0.2959219308273644,0.8384454706775325,Surprise,,,,jpg,train
991,991,data/B_OriginalImg/NI/Strong/P005/Anger/002.jpeg,6217,oulucasia,nir,002.jpeg,oulucasia-P005-Anger-002.jpg,P005,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
992,992,data/B_OriginalImg/NI/Strong/P005/Anger/028.jpeg,6218,oulucasia,nir,028.jpeg,oulucasia-P005-Anger-028.jpg,P005,Anger,jpeg,cauca,6.0,-0.4348427498908527,0.7906231816197322,Anger,,,,jpg,val
993,993,data/B_OriginalImg/NI/Strong/P005/Anger/025.jpeg,6219,oulucasia,nir,025.jpeg,oulucasia-P005-Anger-025.jpg,P005,Anger,jpeg,cauca,6.0,-0.4316954759826055,0.7849008654229193,Anger,,,,jpg,val
994,994,data/B_OriginalImg/NI/Strong/P005/Disgust/029.jpeg,6220,oulucasia,nir,029.jpeg,oulucasia-P005-Disgust-029.jpg,P005,Disgust,jpeg,cauca,5.0,-0.6274021155373657,0.4901579027635669,Disgust,,,,jpg,val
995,995,data/B_OriginalImg/NI/Strong/P005/Disgust/030.jpeg,6221,oulucasia,nir,030.jpeg,oulucasia-P005-Disgust-030.jpg,P005,Disgust,jpeg,cauca,5.0,-0.6289979379081051,0.4914046389907071,Disgust,,,,jpg,val
996,996,data/B_OriginalImg/NI/Strong/P005/Disgust/003.jpeg,6222,oulucasia,nir,003.jpeg,oulucasia-P005-Disgust-003.jpg,P005,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
997,997,data/B_OriginalImg/NI/Strong/P005/Fear/005.jpeg,6223,oulucasia,nir,005.jpeg,oulucasia-P005-Fear-005.jpg,P005,Fear,jpeg,cauca,0.0,-0.0665951501648675,0.5327612013189404,Neutral,,,,jpg,val
998,998,data/B_OriginalImg/NI/Strong/P005/Fear/007.jpeg,6224,oulucasia,nir,007.jpeg,oulucasia-P005-Fear-007.jpg,P005,Fear,jpeg,cauca,4.0,-0.0784556530996811,0.6276452247974493,Fear,,,,jpg,val
999,999,data/B_OriginalImg/NI/Strong/P005/Fear/001.jpeg,6225,oulucasia,nir,001.jpeg,oulucasia-P005-Fear-001.jpg,P005,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1000,1000,data/B_OriginalImg/NI/Strong/P005/Happiness/006.jpeg,6226,oulucasia,nir,006.jpeg,oulucasia-P005-Happiness-006.jpg,P005,Happiness,jpeg,cauca,1.0,0.8101725489622719,0.1320933503742834,Happy,,,,jpg,val
1001,1001,data/B_OriginalImg/NI/Strong/P005/Happiness/007.jpeg,6227,oulucasia,nir,007.jpeg,oulucasia-P005-Happiness-007.jpg,P005,Happiness,jpeg,cauca,1.0,0.8429336571137173,0.1374348353989756,Happy,,,,jpg,val
1002,1002,data/B_OriginalImg/NI/Strong/P005/Happiness/008.jpeg,6228,oulucasia,nir,008.jpeg,oulucasia-P005-Happiness-008.jpg,P005,Happiness,jpeg,cauca,1.0,0.8659222521350709,0.1411829758915876,Happy,,,,jpg,val
1003,1003,data/B_OriginalImg/NI/Strong/P005/Sadness/005.jpeg,6229,oulucasia,nir,005.jpeg,oulucasia-P005-Sadness-005.jpg,P005,Sadness,jpeg,cauca,2.0,-0.6232076306048817,-0.296765538383277,Sad,,,,jpg,val
1004,1004,data/B_OriginalImg/NI/Strong/P005/Sadness/009.jpeg,6230,oulucasia,nir,009.jpeg,oulucasia-P005-Sadness-009.jpg,P005,Sadness,jpeg,cauca,2.0,-0.7666406023598411,-0.3650669535046863,Sad,,,,jpg,val
1005,1005,data/B_OriginalImg/NI/Strong/P005/Sadness/006.jpeg,6231,oulucasia,nir,006.jpeg,oulucasia-P005-Sadness-006.jpg,P005,Sadness,jpeg,cauca,2.0,-0.6746527664279245,-0.3212632221085355,Sad,,,,jpg,val
1006,1006,data/B_OriginalImg/NI/Strong/P005/Surprise/017.jpeg,6232,oulucasia,nir,017.jpeg,oulucasia-P005-Surprise-017.jpg,P005,Surprise,jpeg,cauca,3.0,0.297,0.8415,Surprise,,,,jpg,val
1007,1007,data/B_OriginalImg/NI/Strong/P005/Surprise/009.jpeg,6233,oulucasia,nir,009.jpeg,oulucasia-P005-Surprise-009.jpg,P005,Surprise,jpeg,cauca,3.0,0.2738002151285147,0.7757672761974583,Surprise,,,,jpg,val
1008,1008,data/B_OriginalImg/NI/Strong/P005/Surprise/003.jpeg,6234,oulucasia,nir,003.jpeg,oulucasia-P005-Surprise-003.jpg,P005,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,val
1009,1009,data/B_OriginalImg/NI/Strong/P006/Anger/022.jpeg,6235,oulucasia,nir,022.jpeg,oulucasia-P006-Anger-022.jpg,P006,Anger,jpeg,cauca,6.0,-0.429676593068174,0.781230169214862,Anger,,,,jpg,train
1010,1010,data/B_OriginalImg/NI/Strong/P006/Anger/011.jpeg,6236,oulucasia,nir,011.jpeg,oulucasia-P006-Anger-011.jpg,P006,Anger,jpeg,cauca,6.0,-0.3726034195971084,0.6774607629038336,Anger,,,,jpg,train
1011,1011,data/B_OriginalImg/NI/Strong/P006/Anger/015.jpeg,6237,oulucasia,nir,015.jpeg,oulucasia-P006-Anger-015.jpg,P006,Anger,jpeg,cauca,6.0,-0.4059323979620304,0.7380589053855099,Anger,,,,jpg,train
1012,1012,data/B_OriginalImg/NI/Strong/P006/Disgust/009.jpeg,6238,oulucasia,nir,009.jpeg,oulucasia-P006-Disgust-009.jpg,P006,Disgust,jpeg,cauca,5.0,-0.4719127342301867,0.3686818236173333,Disgust,,,,jpg,train
1013,1013,data/B_OriginalImg/NI/Strong/P006/Disgust/007.jpeg,6239,oulucasia,nir,007.jpeg,oulucasia-P006-Disgust-007.jpg,P006,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1014,1014,data/B_OriginalImg/NI/Strong/P006/Disgust/000.jpeg,6240,oulucasia,nir,000.jpeg,oulucasia-P006-Disgust-000.jpg,P006,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1015,1015,data/B_OriginalImg/NI/Strong/P006/Fear/019.jpeg,6241,oulucasia,nir,019.jpeg,oulucasia-P006-Fear-019.jpg,P006,Fear,jpeg,cauca,4.0,-0.0987410745882058,0.7899285967056467,Fear,,,,jpg,train
1016,1016,data/B_OriginalImg/NI/Strong/P006/Fear/007.jpeg,6242,oulucasia,nir,007.jpeg,oulucasia-P006-Fear-007.jpg,P006,Fear,jpeg,cauca,4.0,-0.0800473768503112,0.6403790148024897,Fear,,,,jpg,train
1017,1017,data/B_OriginalImg/NI/Strong/P006/Fear/000.jpeg,6243,oulucasia,nir,000.jpeg,oulucasia-P006-Fear-000.jpg,P006,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1018,1018,data/B_OriginalImg/NI/Strong/P006/Happiness/010.jpeg,6244,oulucasia,nir,010.jpeg,oulucasia-P006-Happiness-010.jpg,P006,Happiness,jpeg,cauca,1.0,0.8385002552822725,0.1367119981438487,Happy,,,,jpg,train
1019,1019,data/B_OriginalImg/NI/Strong/P006/Happiness/017.jpeg,6245,oulucasia,nir,017.jpeg,oulucasia-P006-Happiness-017.jpg,P006,Happiness,jpeg,cauca,1.0,0.9050612539994638,0.1475643348912169,Happy,,,,jpg,train
1020,1020,data/B_OriginalImg/NI/Strong/P006/Happiness/000.jpeg,6246,oulucasia,nir,000.jpeg,oulucasia-P006-Happiness-000.jpg,P006,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1021,1021,data/B_OriginalImg/NI/Strong/P006/Sadness/017.jpeg,6247,oulucasia,nir,017.jpeg,oulucasia-P006-Sadness-017.jpg,P006,Sadness,jpeg,cauca,2.0,-0.8078180304637187,-0.3846752526017709,Sad,,,,jpg,train
1022,1022,data/B_OriginalImg/NI/Strong/P006/Sadness/007.jpeg,6248,oulucasia,nir,007.jpeg,oulucasia-P006-Sadness-007.jpg,P006,Sadness,jpeg,cauca,2.0,-0.6207467938826668,-0.2955937113726985,Sad,,,,jpg,train
1023,1023,data/B_OriginalImg/NI/Strong/P006/Sadness/001.jpeg,6249,oulucasia,nir,001.jpeg,oulucasia-P006-Sadness-001.jpg,P006,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1024,1024,data/B_OriginalImg/NI/Strong/P006/Surprise/015.jpeg,6250,oulucasia,nir,015.jpeg,oulucasia-P006-Surprise-015.jpg,P006,Surprise,jpeg,cauca,3.0,0.29599943570351,0.8386650678266118,Surprise,,,,jpg,train
1025,1025,data/B_OriginalImg/NI/Strong/P006/Surprise/010.jpeg,6251,oulucasia,nir,010.jpeg,oulucasia-P006-Surprise-010.jpg,P006,Surprise,jpeg,cauca,3.0,0.2831297602442895,0.8022009873588203,Surprise,,,,jpg,train
1026,1026,data/B_OriginalImg/NI/Strong/P006/Surprise/003.jpeg,6252,oulucasia,nir,003.jpeg,oulucasia-P006-Surprise-003.jpg,P006,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1027,1027,data/B_OriginalImg/NI/Strong/P007/Anger/013.jpeg,6253,oulucasia,nir,013.jpeg,oulucasia-P007-Anger-013.jpg,P007,Anger,jpeg,mongo,6.0,-0.411050938115067,0.7473653420273946,Anger,,,,jpg,train
1028,1028,data/B_OriginalImg/NI/Strong/P007/Anger/007.jpeg,6254,oulucasia,nir,007.jpeg,oulucasia-P007-Anger-007.jpg,P007,Anger,jpeg,mongo,6.0,-0.3383542931963409,0.6151896239933472,Anger,,,,jpg,train
1029,1029,data/B_OriginalImg/NI/Strong/P007/Anger/020.jpeg,6255,oulucasia,nir,020.jpeg,oulucasia-P007-Anger-020.jpg,P007,Anger,jpeg,mongo,6.0,-0.4333123912350071,0.7878407113363766,Anger,,,,jpg,train
1030,1030,data/B_OriginalImg/NI/Strong/P007/Disgust/007.jpeg,6256,oulucasia,nir,007.jpeg,oulucasia-P007-Disgust-007.jpg,P007,Disgust,jpeg,mongo,5.0,-0.6221916198258745,0.4860872029889643,Disgust,,,,jpg,train
1031,1031,data/B_OriginalImg/NI/Strong/P007/Disgust/005.jpeg,6257,oulucasia,nir,005.jpeg,oulucasia-P007-Disgust-005.jpg,P007,Disgust,jpeg,mongo,5.0,-0.5904471243084078,0.4612868158659436,Disgust,,,,jpg,train
1032,1032,data/B_OriginalImg/NI/Strong/P007/Disgust/000.jpeg,6258,oulucasia,nir,000.jpeg,oulucasia-P007-Disgust-000.jpg,P007,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1033,1033,data/B_OriginalImg/NI/Strong/P007/Fear/010.jpeg,6259,oulucasia,nir,010.jpeg,oulucasia-P007-Fear-010.jpg,P007,Fear,jpeg,mongo,4.0,-0.0841510680753888,0.673208544603111,Fear,,,,jpg,train
1034,1034,data/B_OriginalImg/NI/Strong/P007/Fear/022.jpeg,6260,oulucasia,nir,022.jpeg,oulucasia-P007-Fear-022.jpg,P007,Fear,jpeg,mongo,4.0,-0.0982621991712506,0.7860975933700051,Fear,,,,jpg,train
1035,1035,data/B_OriginalImg/NI/Strong/P007/Fear/014.jpeg,6261,oulucasia,nir,014.jpeg,oulucasia-P007-Fear-014.jpg,P007,Fear,jpeg,mongo,4.0,-0.0924142242497081,0.7393137939976654,Fear,,,,jpg,train
1036,1036,data/B_OriginalImg/NI/Strong/P007/Happiness/007.jpeg,6262,oulucasia,nir,007.jpeg,oulucasia-P007-Happiness-007.jpg,P007,Happiness,jpeg,mongo,0.0,0.6172883002672345,0.1006448315653099,Neutral,,,,jpg,train
1037,1037,data/B_OriginalImg/NI/Strong/P007/Happiness/009.jpeg,6263,oulucasia,nir,009.jpeg,oulucasia-P007-Happiness-009.jpg,P007,Happiness,jpeg,mongo,1.0,0.6996575509611513,0.1140746007001877,Happy,,,,jpg,train
1038,1038,data/B_OriginalImg/NI/Strong/P007/Happiness/025.jpeg,6264,oulucasia,nir,025.jpeg,oulucasia-P007-Happiness-025.jpg,P007,Happiness,jpeg,mongo,1.0,0.9026359952363572,0.1471689122667973,Happy,,,,jpg,train
1039,1039,data/B_OriginalImg/NI/Strong/P007/Sadness/023.jpeg,6265,oulucasia,nir,023.jpeg,oulucasia-P007-Sadness-023.jpg,P007,Sadness,jpeg,mongo,2.0,-0.8278583059257342,-0.3942182409170163,Sad,,,,jpg,train
1040,1040,data/B_OriginalImg/NI/Strong/P007/Sadness/015.jpeg,6266,oulucasia,nir,015.jpeg,oulucasia-P007-Sadness-015.jpg,P007,Sadness,jpeg,mongo,2.0,-0.7869995830636637,-0.3747617062207923,Sad,,,,jpg,train
1041,1041,data/B_OriginalImg/NI/Strong/P007/Sadness/005.jpeg,6267,oulucasia,nir,005.jpeg,oulucasia-P007-Sadness-005.jpg,P007,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1042,1042,data/B_OriginalImg/NI/Strong/P007/Surprise/036.jpeg,6268,oulucasia,nir,036.jpeg,oulucasia-P007-Surprise-036.jpg,P007,Surprise,jpeg,mongo,3.0,0.2947395403497511,0.8350953643242949,Surprise,,,,jpg,train
1043,1043,data/B_OriginalImg/NI/Strong/P007/Surprise/012.jpeg,6269,oulucasia,nir,012.jpeg,oulucasia-P007-Surprise-012.jpg,P007,Surprise,jpeg,mongo,3.0,0.2220608973832306,0.62917254258582,Surprise,,,,jpg,train
1044,1044,data/B_OriginalImg/NI/Strong/P007/Surprise/015.jpeg,6270,oulucasia,nir,015.jpeg,oulucasia-P007-Surprise-015.jpg,P007,Surprise,jpeg,mongo,3.0,0.2443565642978815,0.6923435988439979,Surprise,,,,jpg,train
1045,1045,data/B_OriginalImg/NI/Strong/P008/Anger/027.jpeg,6271,oulucasia,nir,027.jpeg,oulucasia-P008-Anger-027.jpg,P008,Anger,jpeg,mongo,6.0,-0.4339551752981136,0.789009409632934,Anger,,,,jpg,test
1046,1046,data/B_OriginalImg/NI/Strong/P008/Anger/009.jpeg,6272,oulucasia,nir,009.jpeg,oulucasia-P008-Anger-009.jpg,P008,Anger,jpeg,mongo,6.0,-0.3346188287205506,0.6083978704010012,Anger,,,,jpg,test
1047,1047,data/B_OriginalImg/NI/Strong/P008/Anger/028.jpeg,6273,oulucasia,nir,028.jpeg,oulucasia-P008-Anger-028.jpg,P008,Anger,jpeg,mongo,6.0,-0.4348427498908527,0.7906231816197322,Anger,,,,jpg,test
1048,1048,data/B_OriginalImg/NI/Strong/P008/Disgust/014.jpeg,6274,oulucasia,nir,014.jpeg,oulucasia-P008-Disgust-014.jpg,P008,Disgust,jpeg,mongo,5.0,-0.5707112490320605,0.4458681633062972,Disgust,,,,jpg,test
1049,1049,data/B_OriginalImg/NI/Strong/P008/Disgust/003.jpeg,6275,oulucasia,nir,003.jpeg,oulucasia-P008-Disgust-003.jpg,P008,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
1050,1050,data/B_OriginalImg/NI/Strong/P008/Disgust/007.jpeg,6276,oulucasia,nir,007.jpeg,oulucasia-P008-Disgust-007.jpg,P008,Disgust,jpeg,mongo,0.0,-0.4294179480119892,0.3354827718843666,Neutral,,,,jpg,test
1051,1051,data/B_OriginalImg/NI/Strong/P008/Fear/013.jpeg,6277,oulucasia,nir,013.jpeg,oulucasia-P008-Fear-013.jpg,P008,Fear,jpeg,mongo,4.0,-0.0976286262943383,0.7810290103547068,Fear,,,,jpg,test
1052,1052,data/B_OriginalImg/NI/Strong/P008/Fear/011.jpeg,6278,oulucasia,nir,011.jpeg,oulucasia-P008-Fear-011.jpg,P008,Fear,jpeg,mongo,4.0,-0.0957830349657141,0.7662642797257134,Fear,,,,jpg,test
1053,1053,data/B_OriginalImg/NI/Strong/P008/Fear/012.jpeg,6279,oulucasia,nir,012.jpeg,oulucasia-P008-Fear-012.jpg,P008,Fear,jpeg,mongo,4.0,-0.0968377223398316,0.774701778718653,Fear,,,,jpg,test
1054,1054,data/B_OriginalImg/NI/Strong/P008/Happiness/007.jpeg,6280,oulucasia,nir,007.jpeg,oulucasia-P008-Happiness-007.jpg,P008,Happiness,jpeg,mongo,1.0,0.7364358670228631,0.1200710652754668,Happy,,,,jpg,test
1055,1055,data/B_OriginalImg/NI/Strong/P008/Happiness/015.jpeg,6281,oulucasia,nir,015.jpeg,oulucasia-P008-Happiness-015.jpg,P008,Happiness,jpeg,mongo,1.0,0.890907045526451,0.1452565835097474,Happy,,,,jpg,test
1056,1056,data/B_OriginalImg/NI/Strong/P008/Happiness/016.jpeg,6282,oulucasia,nir,016.jpeg,oulucasia-P008-Happiness-016.jpg,P008,Happiness,jpeg,mongo,1.0,0.8968906448301119,0.1462321703527356,Happy,,,,jpg,test
1057,1057,data/B_OriginalImg/NI/Strong/P008/Sadness/022.jpeg,6283,oulucasia,nir,022.jpeg,oulucasia-P008-Sadness-022.jpg,P008,Sadness,jpeg,mongo,2.0,-0.8254024730385052,-0.3930487966850025,Sad,,,,jpg,test
1058,1058,data/B_OriginalImg/NI/Strong/P008/Sadness/004.jpeg,6284,oulucasia,nir,004.jpeg,oulucasia-P008-Sadness-004.jpg,P008,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
1059,1059,data/B_OriginalImg/NI/Strong/P008/Sadness/023.jpeg,6285,oulucasia,nir,023.jpeg,oulucasia-P008-Sadness-023.jpg,P008,Sadness,jpeg,mongo,2.0,-0.8278583059257342,-0.3942182409170163,Sad,,,,jpg,test
1060,1060,data/B_OriginalImg/NI/Strong/P008/Surprise/028.jpeg,6286,oulucasia,nir,028.jpeg,oulucasia-P008-Surprise-028.jpg,P008,Surprise,jpeg,mongo,3.0,0.2946651617698832,0.8348846250146691,Surprise,,,,jpg,test
1061,1061,data/B_OriginalImg/NI/Strong/P008/Surprise/030.jpeg,6287,oulucasia,nir,030.jpeg,oulucasia-P008-Surprise-030.jpg,P008,Surprise,jpeg,mongo,3.0,0.29599943570351,0.8386650678266118,Surprise,,,,jpg,test
1062,1062,data/B_OriginalImg/NI/Strong/P008/Surprise/027.jpeg,6288,oulucasia,nir,027.jpeg,oulucasia-P008-Surprise-027.jpg,P008,Surprise,jpeg,mongo,3.0,0.2938394249206285,0.8325450372751142,Surprise,,,,jpg,test
1063,1063,data/B_OriginalImg/NI/Strong/P009/Anger/004.jpeg,6289,oulucasia,nir,004.jpeg,oulucasia-P009-Anger-004.jpg,P009,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1064,1064,data/B_OriginalImg/NI/Strong/P009/Anger/011.jpeg,6290,oulucasia,nir,011.jpeg,oulucasia-P009-Anger-011.jpg,P009,Anger,jpeg,mongo,6.0,-0.4094115169681873,0.7443845763057952,Anger,,,,jpg,train
1065,1065,data/B_OriginalImg/NI/Strong/P009/Anger/017.jpeg,6291,oulucasia,nir,017.jpeg,oulucasia-P009-Anger-017.jpg,P009,Anger,jpeg,mongo,6.0,-0.4328553823475696,0.7870097860864903,Anger,,,,jpg,train
1066,1066,data/B_OriginalImg/NI/Strong/P009/Disgust/023.jpeg,6292,oulucasia,nir,023.jpeg,oulucasia-P009-Disgust-023.jpg,P009,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust,,,,jpg,train
1067,1067,data/B_OriginalImg/NI/Strong/P009/Disgust/017.jpeg,6293,oulucasia,nir,017.jpeg,oulucasia-P009-Disgust-017.jpg,P009,Disgust,jpeg,mongo,5.0,-0.618722573233466,0.4833770103386453,Disgust,,,,jpg,train
1068,1068,data/B_OriginalImg/NI/Strong/P009/Disgust/008.jpeg,6294,oulucasia,nir,008.jpeg,oulucasia-P009-Disgust-008.jpg,P009,Disgust,jpeg,mongo,5.0,-0.5110183880997291,0.3992331157029133,Disgust,,,,jpg,train
1069,1069,data/B_OriginalImg/NI/Strong/P009/Fear/022.jpeg,6295,oulucasia,nir,022.jpeg,oulucasia-P009-Fear-022.jpg,P009,Fear,jpeg,mongo,4.0,-0.099,0.792,Fear,,,,jpg,train
1070,1070,data/B_OriginalImg/NI/Strong/P009/Fear/013.jpeg,6296,oulucasia,nir,013.jpeg,oulucasia-P009-Fear-013.jpg,P009,Fear,jpeg,mongo,4.0,-0.0934206677534243,0.7473653420273946,Fear,,,,jpg,train
1071,1071,data/B_OriginalImg/NI/Strong/P009/Fear/003.jpeg,6297,oulucasia,nir,003.jpeg,oulucasia-P009-Fear-003.jpg,P009,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1072,1072,data/B_OriginalImg/NI/Strong/P009/Happiness/016.jpeg,6298,oulucasia,nir,016.jpeg,oulucasia-P009-Happiness-016.jpg,P009,Happiness,jpeg,mongo,1.0,0.9046534750577596,0.1474978491941999,Happy,,,,jpg,train
1073,1073,data/B_OriginalImg/NI/Strong/P009/Happiness/009.jpeg,6299,oulucasia,nir,009.jpeg,oulucasia-P009-Happiness-009.jpg,P009,Happiness,jpeg,mongo,1.0,0.8280000000000001,0.135,Happy,,,,jpg,train
1074,1074,data/B_OriginalImg/NI/Strong/P009/Happiness/006.jpeg,6300,oulucasia,nir,006.jpeg,oulucasia-P009-Happiness-006.jpg,P009,Happiness,jpeg,mongo,1.0,0.7217920085170667,0.1176834796495217,Happy,,,,jpg,train
1075,1075,data/B_OriginalImg/NI/Strong/P009/Sadness/005.jpeg,6301,oulucasia,nir,005.jpeg,oulucasia-P009-Sadness-005.jpg,P009,Sadness,jpeg,mongo,2.0,-0.7167048615197461,-0.3412880292951172,Sad,,,,jpg,train
1076,1076,data/B_OriginalImg/NI/Strong/P009/Sadness/007.jpeg,6302,oulucasia,nir,007.jpeg,oulucasia-P009-Sadness-007.jpg,P009,Sadness,jpeg,mongo,2.0,-0.7827714661991312,-0.3727483172376815,Sad,,,,jpg,train
1077,1077,data/B_OriginalImg/NI/Strong/P009/Sadness/012.jpeg,6303,oulucasia,nir,012.jpeg,oulucasia-P009-Sadness-012.jpg,P009,Sadness,jpeg,mongo,2.0,-0.8316,-0.396,Sad,,,,jpg,train
1078,1078,data/B_OriginalImg/NI/Strong/P009/Surprise/021.jpeg,6304,oulucasia,nir,021.jpeg,oulucasia-P009-Surprise-021.jpg,P009,Surprise,jpeg,mongo,3.0,0.297,0.8415,Surprise,,,,jpg,train
1079,1079,data/B_OriginalImg/NI/Strong/P009/Surprise/011.jpeg,6305,oulucasia,nir,011.jpeg,oulucasia-P009-Surprise-011.jpg,P009,Surprise,jpeg,mongo,3.0,0.2731154849416018,0.7738272073345386,Surprise,,,,jpg,train
1080,1080,data/B_OriginalImg/NI/Strong/P009/Surprise/003.jpeg,6306,oulucasia,nir,003.jpeg,oulucasia-P009-Surprise-003.jpg,P009,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1081,1081,data/B_OriginalImg/NI/Strong/P010/Anger/015.jpeg,6307,oulucasia,nir,015.jpeg,oulucasia-P010-Anger-015.jpg,P010,Anger,jpeg,cauca,6.0,-0.4152569816916246,0.7550126939847721,Anger,,,,jpg,train
1082,1082,data/B_OriginalImg/NI/Strong/P010/Anger/023.jpeg,6308,oulucasia,nir,023.jpeg,oulucasia-P010-Anger-023.jpg,P010,Anger,jpeg,cauca,6.0,-0.4346692783020342,0.7903077787309714,Anger,,,,jpg,train
1083,1083,data/B_OriginalImg/NI/Strong/P010/Anger/007.jpeg,6309,oulucasia,nir,007.jpeg,oulucasia-P010-Anger-007.jpg,P010,Anger,jpeg,cauca,6.0,-0.3251530825099684,0.591187422745397,Anger,,,,jpg,train
1084,1084,data/B_OriginalImg/NI/Strong/P010/Disgust/001.jpeg,6310,oulucasia,nir,001.jpeg,oulucasia-P010-Disgust-001.jpg,P010,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1085,1085,data/B_OriginalImg/NI/Strong/P010/Disgust/000.jpeg,6311,oulucasia,nir,000.jpeg,oulucasia-P010-Disgust-000.jpg,P010,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1086,1086,data/B_OriginalImg/NI/Strong/P010/Disgust/002.jpeg,6312,oulucasia,nir,002.jpeg,oulucasia-P010-Disgust-002.jpg,P010,Disgust,jpeg,cauca,0.0,-0.4376142297492237,0.341886116991581,Neutral,,,,jpg,train
1087,1087,data/B_OriginalImg/NI/Strong/P010/Fear/006.jpeg,6313,oulucasia,nir,006.jpeg,oulucasia-P010-Fear-006.jpg,P010,Fear,jpeg,cauca,4.0,-0.0841510680753888,0.673208544603111,Fear,,,,jpg,train
1088,1088,data/B_OriginalImg/NI/Strong/P010/Fear/005.jpeg,6314,oulucasia,nir,005.jpeg,oulucasia-P010-Fear-005.jpg,P010,Fear,jpeg,cauca,4.0,-0.0784556530996811,0.6276452247974493,Fear,,,,jpg,train
1089,1089,data/B_OriginalImg/NI/Strong/P010/Fear/000.jpeg,6315,oulucasia,nir,000.jpeg,oulucasia-P010-Fear-000.jpg,P010,Fear,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
1090,1090,data/B_OriginalImg/NI/Strong/P010/Happiness/004.jpeg,6316,oulucasia,nir,004.jpeg,oulucasia-P010-Happiness-004.jpg,P010,Happiness,jpeg,cauca,1.0,0.7741898262935776,0.1262266021130832,Happy,,,,jpg,train
1091,1091,data/B_OriginalImg/NI/Strong/P010/Happiness/000.jpeg,6317,oulucasia,nir,000.jpeg,oulucasia-P010-Happiness-000.jpg,P010,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral,,,,jpg,train
