,db,spectra,filepath,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name
5341,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/013.jpeg,013.jpeg,oulucasia-P043-Fear-013.jpeg,P043,Fear,jpeg,cauca,4.0,-0.0942203071158467,0.7537624569267736,Fear
5342,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/014.jpeg,014.jpeg,oulucasia-P043-Fear-014.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09535841116638723,0.7628672893310978,Fear
5343,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/015.jpeg,015.jpeg,oulucasia-P043-Fear-015.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09627240627968506,0.7701792502374805,Fear
5344,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/016.jpeg,016.jpeg,oulucasia-P043-Fear-016.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09700642270527951,0.7760513816422361,Fear
5345,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/017.jpeg,017.jpeg,oulucasia-P043-Fear-017.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09759590081649003,0.7807672065319202,Fear
5346,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/018.jpeg,018.jpeg,oulucasia-P043-Fear-018.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09806930227111675,0.784554418168934,Fear
5347,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/019.jpeg,019.jpeg,oulucasia-P043-Fear-019.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09844948422016737,0.787595873761339,Fear
5348,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/020.jpeg,020.jpeg,oulucasia-P043-Fear-020.jpeg,P043,Fear,jpeg,cauca,4.0,-0.09875480291526498,0.7900384233221198,Fear
5349,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Fear/021.jpeg,021.jpeg,oulucasia-P043-Fear-021.jpeg,P043,Fear,jpeg,cauca,4.0,-0.099,0.792,Fear
5350,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/000.jpeg,000.jpeg,oulucasia-P043-Happiness-000.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5351,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/001.jpeg,001.jpeg,oulucasia-P043-Happiness-001.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5352,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/002.jpeg,002.jpeg,oulucasia-P043-Happiness-002.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5353,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/003.jpeg,003.jpeg,oulucasia-P043-Happiness-003.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5354,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/004.jpeg,004.jpeg,oulucasia-P043-Happiness-004.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5355,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/005.jpeg,005.jpeg,oulucasia-P043-Happiness-005.jpeg,P043,Happiness,jpeg,cauca,0.0,0.0,0.0,Neutral
5356,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/006.jpeg,006.jpeg,oulucasia-P043-Happiness-006.jpeg,P043,Happiness,jpeg,cauca,0.0,0.6153593682360162,0.10033033177761133,Neutral
5357,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/007.jpeg,007.jpeg,oulucasia-P043-Happiness-007.jpeg,P043,Happiness,jpeg,cauca,1.0,0.6666109592928887,0.1086865694499275,Happy
5358,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/008.jpeg,008.jpeg,oulucasia-P043-Happiness-008.jpeg,P043,Happiness,jpeg,cauca,1.0,0.7092401759453649,0.1156369852084834,Happy
5359,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/009.jpeg,009.jpeg,oulucasia-P043-Happiness-009.jpeg,P043,Happiness,jpeg,cauca,1.0,0.7446976139473813,0.12141808923055128,Happy
5360,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/010.jpeg,010.jpeg,oulucasia-P043-Happiness-010.jpeg,P043,Happiness,jpeg,cauca,1.0,0.7741898262935776,0.12622660211308329,Happy
5361,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/011.jpeg,011.jpeg,oulucasia-P043-Happiness-011.jpeg,P043,Happiness,jpeg,cauca,1.0,0.7987203800528105,0.13022614892165388,Happy
5362,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/012.jpeg,012.jpeg,oulucasia-P043-Happiness-012.jpeg,P043,Happiness,jpeg,cauca,1.0,0.819124005954827,0.1335528270578522,Happy
5363,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/013.jpeg,013.jpeg,oulucasia-P043-Happiness-013.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8360950027792563,0.13631983740966136,Happy
5364,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/014.jpeg,014.jpeg,oulucasia-P043-Happiness-014.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8502108630973152,0.13862133637456225,Happy
5365,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/015.jpeg,015.jpeg,oulucasia-P043-Happiness-015.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8619519243078223,0.1405356398327971,Happy
5366,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/016.jpeg,016.jpeg,oulucasia-P043-Happiness-016.jpeg,P043,Happiness,jpeg,cauca,1.0,0.871717713657021,0.1421278880962534,Happy
5367,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/017.jpeg,017.jpeg,oulucasia-P043-Happiness-017.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8798405434339048,0.1434522625163975,Happy
5368,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/018.jpeg,018.jpeg,oulucasia-P043-Happiness-018.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8865968189611507,0.14455382917844847,Happy
5369,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/019.jpeg,019.jpeg,oulucasia-P043-Happiness-019.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8922164441723015,0.14547007241939697,Happy
5370,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/020.jpeg,020.jpeg,oulucasia-P043-Happiness-020.jpeg,P043,Happiness,jpeg,cauca,1.0,0.8968906448301119,0.1462321703527356,Happy
5371,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/021.jpeg,021.jpeg,oulucasia-P043-Happiness-021.jpeg,P043,Happiness,jpeg,cauca,1.0,0.9007784755961429,0.14686605580371895,Happy
5372,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/022.jpeg,022.jpeg,oulucasia-P043-Happiness-022.jpeg,P043,Happiness,jpeg,cauca,1.0,0.9040122323755058,0.14739329875687593,Happy
5373,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/023.jpeg,023.jpeg,oulucasia-P043-Happiness-023.jpeg,P043,Happiness,jpeg,cauca,1.0,0.9067019541091375,0.1478318403438811,Happy
5374,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/024.jpeg,024.jpeg,oulucasia-P043-Happiness-024.jpeg,P043,Happiness,jpeg,cauca,1.0,0.9089391672015198,0.14819660334807389,Happy
5375,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Happiness/025.jpeg,025.jpeg,oulucasia-P043-Happiness-025.jpeg,P043,Happiness,jpeg,cauca,1.0,0.9108,0.1485,Happy
5376,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/000.jpeg,000.jpeg,oulucasia-P043-Sadness-000.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5377,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/001.jpeg,001.jpeg,oulucasia-P043-Sadness-001.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5378,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/002.jpeg,002.jpeg,oulucasia-P043-Sadness-002.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5379,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/003.jpeg,003.jpeg,oulucasia-P043-Sadness-003.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5380,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/004.jpeg,004.jpeg,oulucasia-P043-Sadness-004.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5381,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/005.jpeg,005.jpeg,oulucasia-P043-Sadness-005.jpeg,P043,Sadness,jpeg,cauca,0.0,0.0,0.0,Neutral
5382,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/006.jpeg,006.jpeg,oulucasia-P043-Sadness-006.jpeg,P043,Sadness,jpeg,cauca,0.0,-0.5743686765458561,-0.2735088935932648,Neutral
5383,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/007.jpeg,007.jpeg,oulucasia-P043-Sadness-007.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.6207467938826668,-0.2955937113726985,Sad
5384,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/008.jpeg,008.jpeg,oulucasia-P043-Sadness-008.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.6590274860373218,-0.31382261239872467,Sad
5385,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/009.jpeg,009.jpeg,oulucasia-P043-Sadness-009.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.6906245295567305,-0.3288688235984431,Sad
5386,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/010.jpeg,010.jpeg,oulucasia-P043-Sadness-010.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.7167048615197461,-0.34128802929511726,Sad
5387,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/011.jpeg,011.jpeg,oulucasia-P043-Sadness-011.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.7382316766751985,-0.35153889365485647,Sad
5388,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/012.jpeg,012.jpeg,oulucasia-P043-Sadness-012.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.756,-0.36,Sad
5389,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/013.jpeg,013.jpeg,oulucasia-P043-Sadness-013.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.7706660484374864,-0.3669838325892793,Sad
5390,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/014.jpeg,014.jpeg,oulucasia-P043-Sadness-014.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.7827714661991312,-0.37274831723768154,Sad
5391,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/015.jpeg,015.jpeg,oulucasia-P043-Sadness-015.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.7927633286840107,-0.37750634699238605,Sad
5392,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/016.jpeg,016.jpeg,oulucasia-P043-Sadness-016.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8010106537976526,-0.3814336446655489,Sad
5393,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/017.jpeg,017.jpeg,oulucasia-P043-Sadness-017.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8078180304637187,-0.3846752526017709,Sad
5394,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/018.jpeg,018.jpeg,oulucasia-P043-Sadness-018.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8134368676545856,-0.3873508893593265,Sad
5395,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/019.jpeg,019.jpeg,oulucasia-P043-Sadness-019.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8180746793882666,-0.38955937113726985,Sad
5396,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/020.jpeg,020.jpeg,oulucasia-P043-Sadness-020.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8219027486037321,-0.39138226123987246,Sad
5397,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/021.jpeg,021.jpeg,oulucasia-P043-Sadness-021.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.825062452955673,-0.3928868823598443,Sad
5398,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/022.jpeg,022.jpeg,oulucasia-P043-Sadness-022.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8276704861519746,-0.39412880292951175,Sad
5399,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/023.jpeg,023.jpeg,oulucasia-P043-Sadness-023.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8298231676675198,-0.3951538893654857,Sad
5400,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Sadness/024.jpeg,024.jpeg,oulucasia-P043-Sadness-024.jpeg,P043,Sadness,jpeg,cauca,2.0,-0.8316,-0.396,Sad
5401,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/000.jpeg,000.jpeg,oulucasia-P043-Surprise-000.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5402,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/001.jpeg,001.jpeg,oulucasia-P043-Surprise-001.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5403,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/002.jpeg,002.jpeg,oulucasia-P043-Surprise-002.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5404,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/003.jpeg,003.jpeg,oulucasia-P043-Surprise-003.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5405,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/004.jpeg,004.jpeg,oulucasia-P043-Surprise-004.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5406,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/005.jpeg,005.jpeg,oulucasia-P043-Surprise-005.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5407,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/006.jpeg,006.jpeg,oulucasia-P043-Surprise-006.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5408,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/007.jpeg,007.jpeg,oulucasia-P043-Surprise-007.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5409,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/008.jpeg,008.jpeg,oulucasia-P043-Surprise-008.jpeg,P043,Surprise,jpeg,cauca,0.0,0.0,0.0,Neutral
5410,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/009.jpeg,009.jpeg,oulucasia-P043-Surprise-009.jpeg,P043,Surprise,jpeg,cauca,0.0,0.2051316701949486,0.5812063988856877,Neutral
5411,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/010.jpeg,010.jpeg,oulucasia-P043-Surprise-010.jpeg,P043,Surprise,jpeg,cauca,3.0,0.21652321793378626,0.6134824508123944,Surprise
5412,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/011.jpeg,011.jpeg,oulucasia-P043-Surprise-011.jpeg,P043,Surprise,jpeg,cauca,3.0,0.22654689759533317,0.6418828765201107,Surprise
5413,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/012.jpeg,012.jpeg,oulucasia-P043-Surprise-012.jpeg,P043,Surprise,jpeg,cauca,3.0,0.23536695929904347,0.6668730513472898,Surprise
5414,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/013.jpeg,013.jpeg,oulucasia-P043-Surprise-013.jpeg,P043,Surprise,jpeg,cauca,3.0,0.24312793042780872,0.688862469545458,Surprise
5415,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/014.jpeg,014.jpeg,oulucasia-P043-Surprise-014.jpeg,P043,Surprise,jpeg,cauca,3.0,0.24995698388399823,0.7082114543379949,Surprise
5416,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/015.jpeg,015.jpeg,oulucasia-P043-Surprise-015.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2559660219713379,0.725237062252124,Surprise
5417,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/016.jpeg,016.jpeg,oulucasia-P043-Surprise-016.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2612535100495535,0.7402182784737349,Surprise
5418,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/017.jpeg,017.jpeg,oulucasia-P043-Surprise-017.jpeg,P043,Surprise,jpeg,cauca,3.0,0.26590609000842824,0.7534005883572134,Surprise
5419,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/018.jpeg,018.jpeg,oulucasia-P043-Surprise-018.jpeg,P043,Surprise,jpeg,cauca,3.0,0.27,0.765,Surprise
5420,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/019.jpeg,019.jpeg,oulucasia-P043-Surprise-019.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2736023236929268,0.7752065837966259,Surprise
5421,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/020.jpeg,020.jpeg,oulucasia-P043-Surprise-020.jpeg,P043,Surprise,jpeg,cauca,3.0,0.27677208951956617,0.7841875869721042,Surprise
5422,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/021.jpeg,021.jpeg,oulucasia-P043-Surprise-021.jpeg,P043,Surprise,jpeg,cauca,3.0,0.27956123792826115,0.7920901741300732,Surprise
5423,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/022.jpeg,022.jpeg,oulucasia-P043-Surprise-022.jpeg,P043,Surprise,jpeg,cauca,3.0,0.28201547249043174,0.79904383872289,Surprise
5424,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/023.jpeg,023.jpeg,oulucasia-P043-Surprise-023.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2841750088088921,0.8051625249585277,Surprise
5425,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/024.jpeg,024.jpeg,oulucasia-P043-Surprise-024.jpeg,P043,Surprise,jpeg,cauca,3.0,0.28607523349916164,0.8105464949142913,Surprise
5426,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/025.jpeg,025.jpeg,oulucasia-P043-Surprise-025.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2877472840419764,0.8152839714522665,Surprise
5427,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/026.jpeg,026.jpeg,oulucasia-P043-Surprise-026.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2892185590085861,0.8194525838576606,Surprise
5428,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/027.jpeg,027.jpeg,oulucasia-P043-Surprise-027.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29051316701949487,0.8231206398885688,Surprise
5429,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/028.jpeg,028.jpeg,oulucasia-P043-Surprise-028.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29165232179337863,0.8263482450812394,Surprise
5430,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/029.jpeg,029.jpeg,oulucasia-P043-Surprise-029.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2926546897595333,0.829188287652011,Surprise
5431,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/030.jpeg,030.jpeg,oulucasia-P043-Surprise-030.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29353669592990433,0.831687305134729,Surprise
5432,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/031.jpeg,031.jpeg,oulucasia-P043-Surprise-031.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29431279304278085,0.8338862469545458,Surprise
5433,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/032.jpeg,032.jpeg,oulucasia-P043-Surprise-032.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2949956983883998,0.8358211454337995,Surprise
5434,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/033.jpeg,033.jpeg,oulucasia-P043-Surprise-033.jpeg,P043,Surprise,jpeg,cauca,3.0,0.2955966021971338,0.8375237062252124,Surprise
5435,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/034.jpeg,034.jpeg,oulucasia-P043-Surprise-034.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29612535100495535,0.8390218278473734,Surprise
5436,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/035.jpeg,035.jpeg,oulucasia-P043-Surprise-035.jpeg,P043,Surprise,jpeg,cauca,3.0,0.29659060900084283,0.8403400588357213,Surprise
5437,oulucasia,nir,data/B_OriginalImg/NI/Strong/P043/Surprise/036.jpeg,036.jpeg,oulucasia-P043-Surprise-036.jpeg,P043,Surprise,jpeg,cauca,3.0,0.297,0.8415,Surprise
5438,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/000.jpeg,000.jpeg,oulucasia-P044-Anger-000.jpeg,P044,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
5439,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/001.jpeg,001.jpeg,oulucasia-P044-Anger-001.jpeg,P044,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
5440,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/002.jpeg,002.jpeg,oulucasia-P044-Anger-002.jpeg,P044,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
5441,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/003.jpeg,003.jpeg,oulucasia-P044-Anger-003.jpeg,P044,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
5442,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/004.jpeg,004.jpeg,oulucasia-P044-Anger-004.jpeg,P044,Anger,jpeg,cauca,0.0,0.0,0.0,Neutral
5443,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/005.jpeg,005.jpeg,oulucasia-P044-Anger-005.jpeg,P044,Anger,jpeg,cauca,0.0,-0.2930186607254172,0.5327612013189404,Neutral
5444,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/006.jpeg,006.jpeg,oulucasia-P044-Anger-006.jpeg,P044,Anger,jpeg,cauca,6.0,-0.32196138500769206,0.585384336377622,Anger
5445,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/007.jpeg,007.jpeg,oulucasia-P044-Anger-007.jpeg,P044,Anger,jpeg,cauca,6.0,-0.3452048736385971,0.6276452247974493,Anger
5446,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/008.jpeg,008.jpeg,oulucasia-P044-Anger-008.jpeg,P044,Anger,jpeg,cauca,6.0,-0.36387138749078063,0.6615843408923285,Anger
5447,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/009.jpeg,009.jpeg,oulucasia-P044-Anger-009.jpeg,P044,Anger,jpeg,cauca,6.0,-0.37886219824758194,0.688840360450149,Anger
5448,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/010.jpeg,010.jpeg,oulucasia-P044-Anger-010.jpeg,P044,Anger,jpeg,cauca,6.0,-0.3909011043296591,0.7107292805993801,Anger
5449,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/011.jpeg,011.jpeg,oulucasia-P044-Anger-011.jpeg,P044,Anger,jpeg,cauca,6.0,-0.4005693779143494,0.7283079598442717,Anger
5450,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/012.jpeg,012.jpeg,oulucasia-P044-Anger-012.jpeg,P044,Anger,jpeg,cauca,6.0,-0.4083338303879493,0.7424251461599078,Anger
5451,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/013.jpeg,013.jpeg,oulucasia-P044-Anger-013.jpeg,P044,Anger,jpeg,cauca,6.0,-0.41456935130972544,0.7537624569267736,Anger
5452,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/014.jpeg,014.jpeg,oulucasia-P044-Anger-014.jpeg,P044,Anger,jpeg,cauca,6.0,-0.4195770091321038,0.7628672893310978,Anger
5453,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/015.jpeg,015.jpeg,oulucasia-P044-Anger-015.jpeg,P044,Anger,jpeg,cauca,6.0,-0.42359858763061425,0.7701792502374805,Anger
5454,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/016.jpeg,016.jpeg,oulucasia-P044-Anger-016.jpeg,P044,Anger,jpeg,cauca,6.0,-0.42682825990322987,0.7760513816422361,Anger
5455,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/017.jpeg,017.jpeg,oulucasia-P044-Anger-017.jpeg,P044,Anger,jpeg,cauca,6.0,-0.42942196359255613,0.7807672065319202,Anger
5456,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/018.jpeg,018.jpeg,oulucasia-P044-Anger-018.jpeg,P044,Anger,jpeg,cauca,6.0,-0.4315049299929137,0.784554418168934,Anger
5457,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/019.jpeg,019.jpeg,oulucasia-P044-Anger-019.jpeg,P044,Anger,jpeg,cauca,6.0,-0.43317773056873643,0.787595873761339,Anger
5458,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/020.jpeg,020.jpeg,oulucasia-P044-Anger-020.jpeg,P044,Anger,jpeg,cauca,6.0,-0.43452113282716587,0.7900384233221198,Anger
5459,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Anger/021.jpeg,021.jpeg,oulucasia-P044-Anger-021.jpeg,P044,Anger,jpeg,cauca,6.0,-0.4356,0.792,Anger
5460,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Disgust/000.jpeg,000.jpeg,oulucasia-P044-Disgust-000.jpeg,P044,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
5461,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Disgust/001.jpeg,001.jpeg,oulucasia-P044-Disgust-001.jpeg,P044,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
5462,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Disgust/002.jpeg,002.jpeg,oulucasia-P044-Disgust-002.jpeg,P044,Disgust,jpeg,cauca,0.0,0.0,0.0,Neutral
5463,oulucasia,nir,data/B_OriginalImg/NI/Strong/P044/Disgust/003.jpeg,003.jpeg,oulucasia-P044-Disgust-003.jpeg,P044,Disgust,jpeg,cauca,0.0,-0.4014340018998438,0.31362031398425294,Neutral
